"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-1.01360460019099,1.10914581887722,-3.23905495339074,-0.990461650906542,1.1136590640383,-0.925554829136064,3.01040379767587e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
0.954570353285553,0.128450516414631,0.710607144608112,0.951556389795893,1.21636884140556,0.946268537915619,4.20457489057528e-08,"biodiv_intact","mod","Univariate","Argentine haemorrhagic fever",415
-0.709922251058323,1.04579476094534,-2.78251708283278,-0.702479989752563,1.32342184109182,-0.684269117204367,3.54067847941516e-09,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-0.698489989597875,0.165398147613453,-1.02716517813448,-0.697058807976891,-0.377969268653172,-0.694279782383686,7.26169252333028e-09,"crop_cover","mod","Univariate","Argentine haemorrhagic fever",415
-0.976873561006414,1.09386570757274,-3.15022252011434,-0.959878951420133,1.13481674292243,-0.905073464245651,2.76478930202716e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-0.200360403708464,0.171213713138008,-0.535943843988781,-0.200502368159362,0.136001721650549,-0.200807719523149,1.64728657145493e-10,"crop_expansion","mod","Univariate","Argentine haemorrhagic fever",415
-1.20655052792406,1.11251540205958,-3.36366467686926,-1.19403949148167,0.957736989176001,-1.1372379132408,1.70016429470543e-07,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
0.790220923815061,0.15848506131059,0.482327771371711,0.789146267219738,1.10424518487831,0.787057000897559,4.53070956843283e-09,"evi_dissimilarity","mod","Univariate","Argentine haemorrhagic fever",415
-0.965289039855862,1.08220134869835,-3.1147290576672,-0.951608078332134,1.13101536011085,-0.909300851179416,1.7505488439399e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-0.119151671995212,0.196703470271383,-0.503188849557675,-0.119809902331107,0.268647521257093,-0.121083242703107,1.14414408089241e-09,"forest_cover","mod","Univariate","Argentine haemorrhagic fever",415
-0.961731027119429,1.08850087925991,-3.12370531587051,-0.946298179654326,1.14217385304894,-0.896731673014927,2.17269139469827e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-0.0367008666370401,0.148753598293474,-0.328339387116385,-0.0367494855028013,0.255213693283799,-0.0368457721036961,1.8076954976634e-11,"forest_loss","mod","Univariate","Argentine haemorrhagic fever",415
-0.92474013781973,1.0750821301965,-3.06430971369434,-0.912029840137117,1.15825940237425,-0.875435076099352,1.10659728249987e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
0.214818863416367,0.619374643125779,-0.999479833972038,0.213467939355224,1.43664987887649,0.210723772129728,3.20977834120936e-09,"precip_change","mod","Univariate","Argentine haemorrhagic fever",415
-0.978612282558832,1.09072699671426,-3.14454247099717,-0.96281642318561,1.12924370171923,-0.9117062251374,2.30733688630239e-08,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-0.127221249242102,0.0909537750043496,-0.306565157753199,-0.126921225974201,0.050419244089328,-0.126331584087385,1.20198717434034e-09,"protected_areas","mod","Univariate","Argentine haemorrhagic fever",415
-0.800129210904313,1.05233594316485,-2.88025421046271,-0.792460362441366,1.24823178389775,-0.767876257542128,6.02860842858008e-09,"Intercept","mod","Univariate","Argentine haemorrhagic fever",415
-1.05109988649656,0.169547986029064,-1.39035906103554,-1.04882635938339,-0.724814002466762,-1.04443665795908,1.68284749243168e-08,"social_vulnerability","mod","Univariate","Argentine haemorrhagic fever",415
