"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-1.86341345624282,1.16459982766426,-4.09507084408678,-1.87655049116453,0.470764397899963,-1.89091464725538,8.06181205342214e-08,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
0.334071520327047,0.104136622060783,0.129733946437328,0.334102035842707,0.538238877437827,0.334165346902471,2.13782009590353e-11,"biodiv_intact","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-1.95364223468683,1.18291692849764,-4.23732686242746,-1.96042934330109,0.402446177834394,-1.96271343819053,8.43124878035042e-08,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-0.173425813137042,0.104302800769777,-0.377443361671047,-0.1736403460557,0.0318066544114299,-0.174066620348159,4.19711885429649e-10,"crop_cover","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-2.2444039743029,1.20637341964731,-4.4449347330132,-2.28477140513385,0.231625694535849,-2.32197860576492,4.25752600670312e-07,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
0.0744903600030219,0.0797569603362103,-0.0812450655057704,0.0742369967182872,0.231662095498724,0.0737346483687574,9.86858050366348e-10,"crop_expansion","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-2.23943407598315,1.20015139953585,-4.45625433769181,-2.26953934730768,0.213002619812966,-2.297650546475,4.38986198759522e-07,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
0.0854551967836673,0.100742909183941,-0.111427460469101,0.0851974809498489,0.283798654782829,0.0846862706327959,6.42875826947928e-10,"evi_dissimilarity","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-1.93843835385445,1.18285404929502,-4.22595754058247,-1.94384591404423,0.414077919605769,-1.94366771564983,8.16273952181361e-08,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
0.286822803220488,0.13393706110906,0.024007495981643,0.286850269463009,0.549485422962923,0.286907603937575,4.12176447584220e-12,"forest_cover","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-2.10162971704978,1.19220107405837,-4.35467971790031,-2.1199654374472,0.302646034150758,-2.13322647502366,2.42808418259542e-07,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-0.00897218929904705,0.108904695186951,-0.222330158419153,-0.00906474703480524,0.204912805944056,-0.00924634279951441,7.39703005715752e-11,"forest_loss","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-2.16842022280262,1.18477674539486,-4.36249488639923,-2.19893909513991,0.252236046681854,-2.23409263729294,3.80328049703416e-07,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-0.253006810726519,0.0768975460340937,-0.403911861984064,-0.252980560211323,-0.102250905224759,-0.252928716387918,1.96793188292594e-11,"hunting","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
-2.09524787229351,1.19576640129743,-4.35904764787102,-2.11161686422792,0.311673636147708,-2.12203295536474,2.45101279450221e-07,"Intercept","mod","Univariate","Hantavirus cardiopulmonary syndrome",1165
