"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-1.30480199593619,1.12544037945116,-3.55194301142862,-1.29090104274875,0.871700229689213,-1.25789921921626,9.60004204527817e-09,"Intercept","mod","Univariate","Rift Valley Fever",353
-0.267333512557059,0.148171769369344,-0.558882176411516,-0.26703248763807,0.0225084803725572,-0.266436282474792,4.16134238944717e-10,"biodiv_intact","mod","Univariate","Rift Valley Fever",353
-1.34449836558632,1.12619714785328,-3.58610674376615,-1.33291433489319,0.839606873219195,-1.30406608224243,6.16653168342586e-09,"Intercept","mod","Univariate","Rift Valley Fever",353
-0.061126927007191,0.130723299415444,-0.317381130237718,-0.0612039355848185,0.195569711175288,-0.061350914920242,6.44569685097865e-11,"crop_cover","mod","Univariate","Rift Valley Fever",353
-1.35557237257818,1.12927544092073,-3.60664509381496,-1.34283935210447,0.832114182504415,-1.31162555863556,7.40204548349809e-09,"Intercept","mod","Univariate","Rift Valley Fever",353
-0.0825518797117993,0.113686069501469,-0.305758139142269,-0.082487390043222,0.140291794218935,-0.0823566163956295,3.47323986554153e-11,"crop_expansion","mod","Univariate","Rift Valley Fever",353
-1.29052795484815,1.11550463273381,-3.50614432567419,-1.27964029002539,0.874426212361115,-1.25050744776078,5.0554913641731e-09,"Intercept","mod","Univariate","Rift Valley Fever",353
0.689636506656838,0.134330522317434,0.429628363571171,0.688380580356726,0.956777032986392,0.685913827604853,8.40068244166366e-09,"evi_dissimilarity","mod","Univariate","Rift Valley Fever",353
-1.32103448219852,1.13570555172797,-3.59910810853136,-1.30409720038673,0.868047062047273,-1.26579843831104,1.51720535734536e-08,"Intercept","mod","Univariate","Rift Valley Fever",353
-0.883673198603738,0.289146777926679,-1.45543939551773,-0.882103875801761,-0.320800145353295,-0.879019226658367,2.89731855434941e-09,"forest_cover","mod","Univariate","Rift Valley Fever",353
-1.27501621976436,1.10388297395048,-3.47596954065064,-1.26528459175283,0.870931821918491,-1.24513503003479,6.88696499646102e-09,"Intercept","mod","Univariate","Rift Valley Fever",353
