"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
-0.100304586981804,0.196690229861744,-0.345524509467718,0.337885638060968,-0.0298093621103858,0.0171680586902103,0.93530651900827,1.06806236082182,"Majority rule",268503,"Influenza H5N1"
0.242476811364578,0.283855505535959,-0.349148170820189,-0.0368208202255076,-0.0709727763379905,-0.679829540603824,1.23951861182174,0.641718361777583,"Majority rule",268503,"Influenza H5N1"
0.246177906468332,0.373887076248857,-0.0394501018866334,-0.0226316869122504,0.132754320701054,-0.31945994250757,1.02234799228499,0.69323889917637,"Majority rule",268503,"Influenza H5N1"
0.290657655973887,0.463063853328128,-0.0826830095234494,0.0401581080653512,0.055813855424949,-0.0567840724064013,0.922476394286644,0.2830682240303,"Majority rule",268503,"Influenza H5N1"
-0.0821922657754652,0.460217928037356,-0.608499600720804,-0.463064561860143,-0.0887191704717531,-0.524295821698742,1.1932166080851,0.70648317749386,"Majority rule",268503,"Influenza H5N1"
0.292522296363671,0.474268573774036,-0.38406053478321,-0.107210407176389,0.0503995563703561,-0.934106533893307,1.46908766470385,0.876956627564836,"Majority rule",268503,"Influenza H5N1"
0.251529998272529,0.404365325979053,-0.242159253902302,-0.276403136539434,-0.0974870201955726,-0.80389780514,1.48116877914189,0.415538848346393,"Majority rule",268503,"Influenza H5N1"
0.282435336454167,0.431654989090754,-0.390667436195231,-0.204142105164723,-0.0922061490680586,-1.64658077235788,1.41926510582778,0.362819084721767,"Majority rule",268503,"Influenza H5N1"
0.210924752269105,0.279525368143386,-0.166355861586401,-0.38368308244759,-0.275252694794081,-0.614797372623529,1.14210411596508,0.518734599569861,"Majority rule",268503,"Influenza H5N1"
0.143818129159843,0.30400852458502,-0.832199529798504,-0.475340178480056,-0.0291993385502622,0.0201430220347707,1.41619218176923,0.972235774922169,"Majority rule",268503,"Influenza H5N1"
-0.0577812965313986,0.235548793733461,-0.584557961364162,-0.0662401889197752,-0.233839509342783,0.217640570154029,1.09027801036319,0.9080971636881,"Majority rule",268503,"Influenza H5N1"
0.155824442994801,0.338764863342815,-0.546844236334857,-0.233399528477593,0.0119035055067738,0.102820687030899,1.40157315294835,0.636820581209966,"Majority rule",268503,"Influenza H5N1"
-0.108069299045142,0.312147699547545,-0.333044897538453,-0.120748185869074,0.111253358706264,0.0400788284153998,1.2318392261148,0.546475892820474,"Majority rule",268503,"Influenza H5N1"
-0.190923794758554,0.255870005627775,-0.642202818526479,-0.520408871170942,-0.205706140170138,-0.724959478260459,1.19538996039164,0.563566446007059,"Majority rule",268503,"Influenza H5N1"
0.217328218459613,0.277774173288962,-0.151758475321076,-0.300007813192717,0.0831360364649695,-0.418361469065014,1.24418445850791,0.506375485373993,"Majority rule",268503,"Influenza H5N1"
0.0406929970793739,0.287285935297238,-0.136532584737173,-0.378466114928445,-0.210760244377053,-0.283776496879806,1.35361859020127,-0.0357817335668399,"Majority rule",268503,"Influenza H5N1"
0.311327961348492,0.488953342252649,-0.383160184380579,0.264825038789097,-0.00124358299638587,-0.0440183761096307,1.06520648194747,0.631911648312283,"Majority rule",268503,"Influenza H5N1"
0.528770662896283,0.322565251197024,-0.422587511112086,-0.475819567046334,-0.022995809887851,-0.0361065248976121,1.32866119480335,0.416130529837581,"Majority rule",268503,"Influenza H5N1"
0.45264095610559,0.385286295376098,-0.780492999317881,-0.061737851129791,0.0915635848986796,0.441093846578291,1.45494958631667,0.338815801048109,"Majority rule",268503,"Influenza H5N1"
0.348450053235001,0.219336797979208,-0.17787921816586,-0.340082359363207,-0.239428957113187,-0.0956841559103274,1.15214086261742,0.374471613523705,"Majority rule",268503,"Influenza H5N1"
-0.023220358765961,0.442190974484625,-0.452390492432978,-0.320886592528183,-0.0665471124326351,-0.566027761223708,1.39601393421011,0.547175330978788,"Majority rule",268503,"Influenza H5N1"
0.0815459185676902,0.307521061243847,-0.28989593922377,-0.215352863110908,-0.198710888174504,0.0720413047141029,1.33972907123567,0.643118687912057,"Majority rule",268503,"Influenza H5N1"
