"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.242809062787278,-0.11771283606863,0.102471772806347,-0.0537720040240539,-0.0246810216671083,-0.118112720608144,0.0882720331883465,-0.236753394968307,0.592393973146831,-0.311477600163512,0.5815334226908,"Majority rule",102226,"Japanese encephalitis"
-0.0995267522415576,-0.131918501854101,0.0180833826795393,-0.0221356092055644,0.128863083864517,-0.422224555743534,0.275626503050311,-0.646652827269019,0.568197490381682,-0.586532239803802,0.62583633339229,"Majority rule",102226,"Japanese encephalitis"
-0.0118262498280949,-0.14609610423852,0.0429257089907751,0.0895726359873379,-0.00451122832049659,-0.344309136420605,0.249271083980034,-0.545221428824188,0.60666958221373,-0.498843182589727,0.305597933443703,"Majority rule",102226,"Japanese encephalitis"
0.0404694606795504,-0.0600112779576703,-0.0374016081121794,0.0255026700270468,-0.010572555731835,-0.396108348577823,0.113862254856223,-0.78846566822941,0.607489781792544,-0.66947380173693,0.315309093118694,"Majority rule",102226,"Japanese encephalitis"
-0.260630550522372,-0.241078578165433,-0.0109191183934555,-0.0329012152536223,0.0599120621292693,-0.447120222902082,0.273966846128944,-0.777152896006808,0.615528121302076,-0.318295938141605,0.517201919897563,"Majority rule",102226,"Japanese encephalitis"
0.0878521415518408,0.0785172244691107,-0.0086261738186414,0.109616940141859,0.00873888330615497,-0.488418054444066,0.282571798269663,-0.87401831445595,0.581388240207297,-0.745062599539126,0.458974780588465,"Majority rule",102226,"Japanese encephalitis"
-0.090279702181281,0.117275396678284,0.0403032999336415,-0.0305879305196846,-0.0761286418617059,-0.514847335074953,0.275506776665141,-0.497334297517303,0.604021097268736,-0.462694572334614,0.687075159342561,"Majority rule",102226,"Japanese encephalitis"
0.03675004231754,-0.0704211895153848,-0.0373146460651025,0.220449244477581,-0.112032163655132,-0.2595453235097,0.328786128274414,-0.554935882149834,0.629840779484352,-0.481931440824243,0.374840709954928,"Majority rule",102226,"Japanese encephalitis"
-0.0353000035408575,0.0935976437560387,0.0783808396157696,-0.123524241373123,-0.205667025857703,-0.270669947393487,0.235592703306884,-0.781414297024622,0.679577408660342,-0.386482194321607,0.413350497908987,"Majority rule",102226,"Japanese encephalitis"
-0.0618354376265228,-0.114408854077551,-0.0158914589211318,0.0615185457189794,-0.0264635780449566,-0.346681324460883,0.331574143605816,-0.740638816078185,0.657828676765973,-0.455240230627515,0.341962745388374,"Majority rule",102226,"Japanese encephalitis"
0.00466612917659151,-0.0692574128455542,0.0514097470260471,-0.107962471485627,0.0363841474580748,-0.202225442722372,0.298624888910204,-0.429887089447226,0.676809022062594,-0.489835586336002,0.543986786995889,"Majority rule",102226,"Japanese encephalitis"
0.0340261301986545,0.214027855741895,-0.0602744055846569,-0.097307558429877,0.0333659317251713,-0.278782468482355,0.206125042383856,-0.574499422053801,0.616301209323822,-0.748375363918162,0.687921066436772,"Majority rule",102226,"Japanese encephalitis"
0.0244148964279344,0.273647483297214,-0.0975756655444216,-0.0644711083537129,-0.0512108159557237,-0.460028325935616,0.128807648932943,-0.736103341514848,0.821240430731762,-0.367229176862552,0.596301778387789,"Majority rule",102226,"Japanese encephalitis"
0.0414958909249009,0.17889553231524,-0.0578858021880848,0.137936172227439,-0.0098797065165362,-0.41093933234715,0.25807888064546,-0.410303969130594,0.647181830428384,-0.422722308138428,0.412246760797121,"Majority rule",102226,"Japanese encephalitis"
0.0819616386866658,0.225620831158136,-0.0899484792766733,-0.100127660499969,0.136715670552183,-0.531643228252872,0.125490749387962,-0.908716223746051,0.688244488302591,-0.452582828204151,0.797082329687067,"Majority rule",102226,"Japanese encephalitis"
-0.309385936729887,-0.0960859143235415,-0.109462102634806,-0.0210321692446884,0.203541592490717,-0.52934770943456,0.295859378781601,-0.50939150483682,0.591005255348208,-0.437259612377823,0.788119003516235,"Majority rule",102226,"Japanese encephalitis"
-0.0566793260591534,0.0252161130505391,-0.0250672571366472,0.0238410717466596,0.00265349847714563,-0.484412247318718,0.302424326881619,-0.65460526325663,0.509257709638797,-0.552411697776659,0.550714316085413,"Majority rule",102226,"Japanese encephalitis"
-0.207918869346413,-0.187971679284764,0.0449921684396272,0.124276364596132,0.0490837302190021,-0.396206036353773,0.32048864202081,-0.679327954342038,0.540903821653145,-0.548526637390497,0.451952116923409,"Majority rule",102226,"Japanese encephalitis"
-0.00989504185329252,-0.046801755001133,-0.0531238163587688,0.055393949642087,-0.0347794385323568,-0.223539783079573,0.226993558427368,-0.644873275344739,0.683545747108147,-0.532985585696414,0.481141145972539,"Majority rule",102226,"Japanese encephalitis"
-0.00821572826447434,0.042704985114774,-0.0522205409051135,0.204860528906435,-0.0271107333293417,-0.121951189825504,0.211929377603903,-0.766411468518697,0.607977206228309,-0.481590441094213,0.269214864558713,"Majority rule",102226,"Japanese encephalitis"
0.0812591033523782,-0.0577811256168786,0.0175272740495259,0.101755756220247,-0.0474113239168908,-0.0829180678873319,0.183016738415078,-0.540591053321349,0.532552589378784,-0.606322455500141,0.37415528570024,"Majority rule",102226,"Japanese encephalitis"
