"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.390233638521772,0.167624492249422,-0.642562428009601,0.280351011044989,-0.00558004466135682,0.0620072564072455,1.49159486131986,0.539796133235852,"Majority rule",263464,"Influenza H5N1"
0.341792635328117,0.27678556972505,-0.552467871964377,0.186823942649172,0.0841451343703548,-0.698799972074801,1.36417981871639,0.623452573493418,"Majority rule",263464,"Influenza H5N1"
0.0548718337890754,0.384676634457148,-0.864642240306231,0.399290562309916,-0.000553780551680091,0.21939601202137,1.49799378639748,0.627528647444921,"Majority rule",263464,"Influenza H5N1"
0.322032466022263,0.198702873478094,-0.606185751647582,-0.355116901044831,-0.0770894961047202,-0.44069796683969,1.15702194375569,0.373200467449812,"Majority rule",263464,"Influenza H5N1"
0.102160255426497,0.2943818764832,-0.532021497682391,-0.134999113310977,-0.0840931812898913,-0.224003961770782,1.30591497501096,0.825022873969817,"Majority rule",263464,"Influenza H5N1"
-0.0237809435028246,0.273156947699057,-0.334759942655904,-0.149070731021361,0.0744525868158199,0.0140918955625896,0.87702734553411,1.00654508690017,"Majority rule",263464,"Influenza H5N1"
0.134773179449944,0.272835232524527,-0.395474958244663,-0.0523605477072244,-0.182103827863444,0.511309038202608,1.0896761161728,0.579019388865686,"Majority rule",263464,"Influenza H5N1"
0.0967743497451345,0.212094494367587,-0.717093573361852,-0.296345189428906,-0.0149547978268027,0.175895686156952,1.19871755374782,0.754696623584019,"Majority rule",263464,"Influenza H5N1"
0.264324215389028,0.166972526332943,-0.649179499879884,-0.430325399702946,-0.017922234148884,-0.54480473727061,1.35494518257354,0.420304059861461,"Majority rule",263464,"Influenza H5N1"
0.214827828398861,0.277730315499231,-0.368450391124426,-0.0602437004007472,-0.0552021273732026,-0.49903493179759,1.42775544902596,0.493634036561105,"Majority rule",263464,"Influenza H5N1"
0.233958437327374,0.161090520090075,-0.257791116203331,-0.350721246233278,0.1633944556077,-0.0280405424061798,1.11978108303287,0.467377263508554,"Majority rule",263464,"Influenza H5N1"
0.369700172751417,0.187424793633156,-0.529344453371906,0.0229505380102471,-0.202084189461801,-0.329325326538957,1.27497338754598,0.446681380347827,"Majority rule",263464,"Influenza H5N1"
0.143648267303496,0.372088387950538,-0.4029836005805,0.0477072977876071,-0.0184803188065534,-0.0202969146827894,1.21121779230026,0.918206351353466,"Majority rule",263464,"Influenza H5N1"
0.187500275109197,0.33366991856461,-0.1741635025905,0.0625696211615284,-0.115936756346241,0.104258196881974,1.00170195247752,0.649335754658038,"Majority rule",263464,"Influenza H5N1"
-0.25050477989055,0.371272509222153,-0.427262959114467,-0.0254535675043076,-0.186271388527524,0.0118786857484929,0.752624770244903,0.742101150356308,"Majority rule",263464,"Influenza H5N1"
-0.0716046839122392,0.134942011320105,-0.0715244580081468,-0.577982146509228,-0.0324981627380974,0.319719673662758,1.02794482260466,0.566062038584182,"Majority rule",263464,"Influenza H5N1"
