"tmean_change:1","precip_change:1","forest_cover:1","forest_loss:1","crop_cover:1","crop_expansion:1","urban_cover:1","urban_expansion:1","evi_dissimilarity:1","biodiv_intact:1","protected_areas:1","type","id","Disease"
-0.08073704708098,0.0869583612705449,0.750255484770746,-0.106318319678264,0.274773021632479,-0.030927573811985,0.34381153670466,-0.0531186351611661,0.100740413599172,-0.2401198422379,0.149445108561394,"Majority rule",931870,"Lyme disease"
0.0157149823688247,0.0114111749293676,0.667540900846461,-0.170323763793034,0.127777617323515,0.0567069375992739,0.404618469598392,-0.164996030773841,0.111499509524385,-0.160092065287517,0.127203899072336,"Majority rule",931870,"Lyme disease"
-0.109438466321382,0.0330348916063863,0.64598731290577,-0.0725968645480968,0.16276313385755,0.0185302804209736,0.363550256868211,-0.10224747959858,0.0844604741683132,-0.20116930369508,0.150794290309625,"Majority rule",931870,"Lyme disease"
0.00263842047175383,0.0380153443828422,0.683210297177569,-0.087085083363394,0.149073481832706,0.0355701541331611,0.340821215880318,-0.11092159254581,0.157957742519131,-0.187808923270085,0.135894164532773,"Majority rule",931870,"Lyme disease"
0.00851177378499364,0.0909301228080576,0.747112362029971,-0.112830448091321,0.154706447095486,0.0707493772538107,0.37950391425262,-0.0992490938573846,0.124212160486749,-0.184553398999682,0.129569465074357,"Majority rule",931870,"Lyme disease"
-0.0921812380655852,-0.02459463906634,0.731223338028002,-0.165232347248221,0.300384626811994,0.0213101313117615,0.444046368413918,-0.153581239123037,0.0688320713057708,-0.132275992662423,0.164402127670215,"Majority rule",931870,"Lyme disease"
-0.168791292363437,0.000488734360908703,0.601879663273192,-0.0753350091074536,0.131232429544149,0.0274345833855448,0.390069540467322,-0.0945256280778561,0.0908283865944729,-0.150227638750551,0.114177657488076,"Majority rule",931870,"Lyme disease"
-0.121526995347159,0.0801053526318529,0.639682593394673,-0.0458359742987382,0.184096915517287,-0.00328489876470266,0.317137232341951,-0.0684187872465151,0.196065451117749,-0.294977366139082,0.182323928689323,"Majority rule",931870,"Lyme disease"
-0.197818104731499,-0.0466287383419446,0.57032737296473,-0.108197354586353,0.092758944067674,0.0527947781572096,0.370840642705008,-0.13313540336871,0.114632014559015,-0.21710193857579,0.162633939955895,"Majority rule",931870,"Lyme disease"
-0.0842612680669355,0.0530733721658306,0.538758947285262,-0.0361853743475178,0.180885324228616,0.0177586738543839,0.384471697905213,-0.147266387410808,0.148202771258082,-0.118990877150851,0.138266195864236,"Majority rule",931870,"Lyme disease"
-0.217062162690217,0.00474743261739209,0.638439520234177,-0.100251504008266,0.140024378219629,0.00168170225622939,0.354524908733121,-0.122860891185316,0.102138898632748,-0.177287948968693,0.0778642829973122,"Majority rule",931870,"Lyme disease"
-0.0733462819579817,-0.0603972932701601,0.664825803146161,-0.151954455977191,0.1622733831958,0.0496359440441809,0.392126921758831,-0.183862168280915,0.192924255530607,-0.118812180942954,0.113592735870505,"Majority rule",931870,"Lyme disease"
-0.0693202550910798,0.0289794490684181,0.61122222929851,-0.0835512034252718,0.180282015264231,0.0658102848134491,0.388819548799021,-0.130641757551292,0.0907355039643975,-0.135386931830534,0.153387799476908,"Majority rule",931870,"Lyme disease"
-0.132044172501561,0.0743897910939077,0.589650395252339,-0.0584400946766134,0.223395002877308,0.0482146413332887,0.35507412688504,-0.0891350130109436,0.105839479460703,-0.248118877983238,0.152658664883462,"Majority rule",931870,"Lyme disease"
-0.224559564913459,0.0074490924875692,0.574171516077833,-0.127562797916692,0.164128763983643,0.0632038107737515,0.379978051831581,-0.0930313562596353,0.0605320866283125,-0.153858002722724,0.161044777478778,"Majority rule",931870,"Lyme disease"
-0.102802025132482,0.162932046982552,0.567087789601081,-0.10078999463552,0.104674686525408,0.0471511227153632,0.302914707297811,-0.0609704864132288,0.0844696956528183,-0.125570408713764,0.110669247777958,"Majority rule",931870,"Lyme disease"
-0.213125842529375,0.079291100809099,0.732551416053098,-0.126849641966734,0.268087454664455,0.0480704127887825,0.385137776326677,-0.0830925520124638,0.0987655747970327,-0.115908943425145,0.134220196446779,"Majority rule",931870,"Lyme disease"
-0.158660393417808,0.120369476397569,0.55926911217999,-0.11079285593837,0.18847349990223,0.0256886067824086,0.409673134965475,-0.13361993233635,0.0373565351207552,-0.103419441136254,0.160625190484323,"Majority rule",931870,"Lyme disease"
-0.113380979471257,0.0208236541300531,0.582392085239309,-0.0895851173954584,0.211533296578131,0.00739496826760614,0.367410292817899,-0.117749430613673,0.0921396734044363,-0.119965274786118,0.171010501650744,"Majority rule",931870,"Lyme disease"
-0.210566713365588,-0.0254062241213114,0.628965012656849,-0.113164011461098,0.172931346719305,0.05243821792671,0.352842588126754,-0.079203405027371,0.0945720476478822,-0.133816287828803,0.146130992663687,"Majority rule",931870,"Lyme disease"
-0.0392815589288086,0.0408945875188674,0.568578086334246,-0.0781055647054731,0.121569755950972,0.0386773026269541,0.296131653209162,-0.0640485431488544,0.0972386283204864,-0.164517966482093,0.130307364873587,"Majority rule",931870,"Lyme disease"
-0.115507198962391,0.0744785584976422,0.613962877162804,-0.087636064334681,0.185284920118736,0.0284476147969125,0.348319930007276,-0.0808171806741538,0.0704759732040638,-0.197657887200343,0.14245522236384,"Majority rule",931870,"Lyme disease"
-0.14649280507951,0.00596723636164105,0.550481281233727,-0.0498205232813738,0.194390398398133,0.0870504800992396,0.427723639067418,-0.111062138093947,0.0610777207997597,-0.097253424535888,0.180537987024617,"Majority rule",931870,"Lyme disease"
-0.0957351174907795,0.0149150265656337,0.692347748547443,-0.0508828374951152,0.220052001978521,0.0751429374215705,0.423917406740986,-0.121814062375382,0.0332369875114082,-0.184529268156909,0.171335051558746,"Majority rule",931870,"Lyme disease"
-0.0669134311506193,0.0474216763306473,0.684861231137625,-0.123252843390466,0.193672298037328,0.0493606081485934,0.396876952937611,-0.104941059113898,0.0496708722511871,-0.124780010496292,0.12907919419849,"Majority rule",931870,"Lyme disease"
-0.233423655259382,-0.0380375145296807,0.60890158003489,-0.126180974406496,0.23269590984507,0.02573480177148,0.395928515201198,-0.101765377368715,0.109901937764232,-0.0948936290192908,0.158253248670168,"Majority rule",931870,"Lyme disease"
-0.0660285844933419,0.0676574854463599,0.651285194841391,-0.138376013014373,0.159197581920995,0.0331156689223769,0.375225091173594,-0.112103657297693,0.107964317647935,-0.197789249762415,0.16724305397274,"Majority rule",931870,"Lyme disease"
-0.00825023110625349,0.185720572477782,0.642178396538699,-0.0404072444048484,0.205502013120009,0.0184403981877493,0.323692982688015,-0.0403315784278461,0.113389429583043,-0.146485881407762,0.171051597702679,"Majority rule",931870,"Lyme disease"
-0.226057274265356,-0.069210571729484,0.560992945072923,-0.125984107380686,0.0928571171801124,0.015452511873329,0.36099473158562,-0.119457034916223,0.0649360337561339,-0.197727914889768,0.108048490246129,"Majority rule",931870,"Lyme disease"
-0.209278076541198,0.0535330217009833,0.678803029189495,-0.160244997717717,0.140284536677564,0.00745948516020872,0.336965884178426,-0.123013748623074,0.103410973979295,-0.148314510745076,0.13206537847266,"Majority rule",931870,"Lyme disease"
-0.0310018785728353,0.0979312179356356,0.643885834013609,-0.144879296126109,0.110893986128613,0.0450950362536229,0.397900475426684,-0.145163804422837,0.129378600907043,-0.174863413898259,0.138052413120367,"Majority rule",931870,"Lyme disease"
-0.0930176643329753,0.121486604908097,0.562904182862572,-0.107828647441049,0.220493154755996,0.0457250873865013,0.371335899051339,-0.106665690581581,0.0921503061205836,-0.123865261832851,0.129907452910102,"Majority rule",931870,"Lyme disease"
-0.16330607172086,0.0635797553801052,0.701969391636717,-0.169097453142096,0.174665155767621,0.0296404981847243,0.372989838551826,-0.11586908769804,0.118332764349958,-0.155877426065304,0.133038418223615,"Majority rule",931870,"Lyme disease"
-0.148693450751327,0.095530213859652,0.710195334673731,-0.0809713263909884,0.200199130105024,0.0411989414979942,0.349408987292954,-0.0945610602899968,0.123900335795763,-0.259401915341,0.13478372476288,"Majority rule",931870,"Lyme disease"
-0.152644824988283,0.155791475252625,0.721993888833421,-0.0851102948505909,0.246627100635878,0.074358273588427,0.457397554126998,-0.117403793461765,0.0601775480229713,-0.132264625973513,0.108403402998209,"Majority rule",931870,"Lyme disease"
-0.0769992746929105,0.126711802352727,0.638710248826698,-0.0893775114192395,0.233545813750743,0.0266508724588854,0.464058684601636,-0.204767740124635,0.121494382592015,-0.0708823294899053,0.152734169151112,"Majority rule",931870,"Lyme disease"
-0.185135571538987,0.118769209752584,0.734051577410626,-0.104097290077758,0.130797868580379,0.0791381317565867,0.371503376716045,-0.101076289683712,0.114211066405789,-0.180554773809904,0.156365452720921,"Majority rule",931870,"Lyme disease"
-0.111877982558584,0.0530561313576834,0.593673302632501,-0.106988608641509,0.142222405183901,0.0115515120150197,0.38952860236315,-0.138739673434566,0.109749604139222,-0.0355436799329779,0.15489564907759,"Majority rule",931870,"Lyme disease"
-0.165532937295416,0.0430215618910059,0.643151457973665,-0.16470519897179,0.174888113663026,0.0380426316488977,0.339773383752716,-0.0824856632432577,0.129348028543921,-0.0906095256496301,0.135057950048368,"Majority rule",931870,"Lyme disease"
-0.0958690309057748,0.0198717059182785,0.748420618573367,-0.0782708293595491,0.237294879613645,0.0650561133403738,0.442493853513514,-0.0944591396626592,0.0965988584481717,-0.16061547513876,0.137170602246268,"Majority rule",931870,"Lyme disease"
-0.08619499314244,0.110493136797492,0.652662141801989,-0.0600888332136678,0.136118103129842,0.0351347207291621,0.425433015983579,-0.147359285602523,0.128594398526354,-0.109785893627714,0.146147441110278,"Majority rule",931870,"Lyme disease"
-0.190800847585354,-0.0138783552585732,0.654994478659552,-0.0100059170093635,0.194248864556251,0.0350281172741951,0.365572875056949,-0.100398330295345,0.121612144819191,-0.179006686261946,0.122703029781237,"Majority rule",931870,"Lyme disease"
-0.220564825276422,0.117490277909581,0.656606845520126,-0.0929975547512641,0.173461622034549,0.0424088415211564,0.327289534096241,-0.0977002166959276,0.153423143696468,-0.170273891876804,0.126255802570739,"Majority rule",931870,"Lyme disease"
-0.0959777984237031,0.122343503553598,0.677184589709939,-0.0823543458970259,0.261280659912905,0.0427195823944379,0.4170673573258,-0.114767338539571,0.0904226543296318,-0.103924001885837,0.141998168872116,"Majority rule",931870,"Lyme disease"
-0.0350264942940948,0.109156187933477,0.631097224015924,-0.0978573079799879,0.255557347758911,0.0415199372831609,0.414752774789694,-0.128261686529909,0.0892584038971424,-0.0958674797913581,0.118914113650848,"Majority rule",931870,"Lyme disease"
-0.0859566406268091,0.0269238802781038,0.690050035397321,-0.140587632068786,0.160353467024322,0.0599367704524882,0.398702830715604,-0.0872234050664124,0.0587728696524067,-0.148516461486227,0.145257101643556,"Majority rule",931870,"Lyme disease"
-0.110234778790403,0.102464286377511,0.617411234495731,-0.0891900634324158,0.101458449535905,0.0607399751772753,0.364005259154786,-0.1020227655388,0.0863868217341387,-0.150427225054785,0.155212805450035,"Majority rule",931870,"Lyme disease"
-0.0952179901114457,0.00586202471363514,0.686099194964661,-0.159587246835309,0.178629160065768,0.00199547599629248,0.407163904204615,-0.100284314583977,0.0530339328395753,-0.202615302207874,0.141183765133561,"Majority rule",931870,"Lyme disease"
-0.0862663772894274,0.014104038656484,0.585368591300755,-0.0676738464954018,0.168706897571965,0.018389813426167,0.34450127075309,-0.121696171444457,0.167060315709678,-0.147016384344755,0.174928206624507,"Majority rule",931870,"Lyme disease"
-0.247747668318054,-0.0127831843246834,0.70268999397735,-0.14147356405593,0.178986142804684,0.0471432194885527,0.384714205247367,-0.101605414065317,0.0785552655447781,-0.230251489805561,0.130155541506889,"Majority rule",931870,"Lyme disease"
-0.282753756006739,0.0164687347459118,0.57963232156608,-0.0864688481705214,0.140912730015073,0.0213587136531218,0.321023389500378,-0.114017245464665,0.155729274539376,-0.174788978189743,0.133210520723179,"Majority rule",931870,"Lyme disease"
-0.0706216467556826,0.0792389737723423,0.620285465351984,-0.118254160613786,0.183312254951882,0.0585095420420247,0.304232108248027,-0.0573580461299822,0.0507199608474035,-0.152195621608099,0.141704461771575,"Majority rule",931870,"Lyme disease"
-0.145622420540615,0.0918812201610773,0.687644370929612,-0.142745590551488,0.107325563675969,0.0234057628532401,0.319982750850653,-0.0954376462903369,0.13654919797407,-0.190802826039059,0.120271732788137,"Majority rule",931870,"Lyme disease"
-0.0956023892710908,-0.0373143429950445,0.64256360712995,-0.165781028516087,0.254064736022038,0.00877029424030783,0.463749628588367,-0.155443550621361,0.00800328795354867,-0.180349029898023,0.147375913602396,"Majority rule",931870,"Lyme disease"
-0.156930010174004,0.0995192890823376,0.519154745960427,-0.0765745886858625,0.0330113801158349,0.0670239807576996,0.313648131793225,-0.121815645915818,0.122493326638729,-0.116066832452834,0.154312313003161,"Majority rule",931870,"Lyme disease"
-0.0534322425416228,0.0752132795291331,0.611869404172253,-0.12502106238739,0.179336620338496,0.0371481794694938,0.373457660410105,-0.148069009651435,0.0853551817512437,-0.129471822453469,0.174185809441393,"Majority rule",931870,"Lyme disease"
-0.0894557544775133,0.133400765049374,0.576674382698367,-0.0980203606643472,0.171066384994527,0.0334828629397652,0.347323469228645,-0.146297309140242,0.102922186677533,-0.136622575713073,0.124256246650496,"Majority rule",931870,"Lyme disease"
-0.187244896792082,-0.0305774475021033,0.58702484560168,-0.0724107362038117,0.147056492720075,0.072442561507786,0.346610923515319,-0.089731101775462,0.0996254959137632,-0.149937900111904,0.10578882050401,"Majority rule",931870,"Lyme disease"
-0.0403126431869189,0.0150581196944248,0.541483701600383,-0.143597180133066,0.168848906208454,0.0111737046235854,0.324159731173546,-0.0999822138062874,0.150342250384008,-0.103085259268804,0.124857131186056,"Majority rule",931870,"Lyme disease"
-0.263332149496691,-0.0224925936872286,0.669608314891645,-0.112231518276576,0.128893175502688,0.0485367410562626,0.370206371496299,-0.124414342521439,0.111680047622966,-0.178209085075656,0.150530048054211,"Majority rule",931870,"Lyme disease"
-0.0390426291239691,0.126670805266902,0.565848121078571,-0.11922701201603,0.0885566151318623,-0.00820427806061592,0.333117182992315,-0.130829326749559,0.0738471682992389,-0.10400681591017,0.104262814344091,"Majority rule",931870,"Lyme disease"
-0.0952336955102297,0.107108215020672,0.778383386208227,-0.0688217421000164,0.245979785534749,0.00422483801317997,0.37439145784617,-0.06378880498942,0.111554685910168,-0.179999772765015,0.149114932307475,"Majority rule",931870,"Lyme disease"
