"evi_dissimilarity:1","forest_cover:1","precip_change:1","urban_cover:1","type","id","Disease"
0.480769201380503,0.283767782595125,-0.40340391565584,0.0865275052148826,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.464108844920712,0.307634721749932,-0.327400646359878,0.172235845315783,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.414149614629492,0.294395286218612,-0.128701162244071,0.126353292057465,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.345521467587303,0.207412801974356,-0.586087832937942,0.281011140664623,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.285609894811404,0.198277170314715,-0.107276631533526,0.304232301640358,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.37862253596391,0.290287048868895,-0.321247547616364,0.186214033167933,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.20042898905472,0.300116297360906,-0.285409466675075,0.250073950334556,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.429566251387143,0.712001547447473,-0.261107647111666,0.17773867672009,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.134469809382573,0.335275324378506,-0.259012007645598,0.104399147645973,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.558014327839883,0.265585181644031,-0.0520121289836802,-0.0183536859655655,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.169680573256198,0.124972157359192,0.20377330406077,0.197115148031196,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.700234798057723,0.594669147836344,0.533467362373359,0.164513252194839,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.432178949898351,0.270764373579948,0.167866313155846,0.286046783305539,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.115472466232213,0.440326542822708,-0.201155805032678,0.353638925202768,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.475123562255891,0.457833393743168,0.00161907665489799,0.0465190465825653,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.5054449956609,0.29619643590036,-0.223936115372213,0.119379543220128,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.213705544898765,0.454081863227566,-0.32108201800569,0.228015714381883,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.248660808720801,0.349979596693171,-0.429148765163667,0.146728598487178,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.181281395092341,0.705448301722664,-0.311350754084803,0.300834379108929,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.465069932287683,0.48612197346424,-0.359313997716683,0.185285984057894,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.410780769765383,0.0556668891829927,-0.311968246136903,0.239808665142638,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.661150178744541,0.615083895224981,-0.10176435525817,0.137175629600891,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.47180321884112,0.36644330895331,-0.137377076353012,0.1301124304784,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.429689521396927,0.514840105347172,-0.0642400306475915,-0.0667135447135387,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.322403824170151,0.380811182178132,-0.24163706436216,0.186563216874037,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.54449028642732,0.497918050147209,-0.278438356622174,0.164538614033971,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.507899073197375,0.38768360530877,-0.348983525473439,0.407734489005681,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.552790631553971,0.364923007132227,-0.0319103991606113,-0.00268225175903405,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.101136912179331,0.340555536914126,-0.232115331709014,0.0201936521910087,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.108534794965219,-0.0801080689283071,0.00796912909123845,0.102140912870758,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.757054121130804,0.797868491968222,-0.0474186146246874,0.129867462064071,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.550039848502864,0.802370341295149,-0.499366944352936,0.149627108216255,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.31017129722942,0.538414708731892,-0.177972180111956,0.0210610326737349,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.68230010053474,1.04403549972602,0.0435136035002856,0.158385795632627,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.434645520264306,0.518620042365346,-0.314570558484872,0.29211188433783,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.288197957272688,0.573381023295491,-0.666749340947505,0.158769709352363,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.295903191457468,0.343689761559241,-0.22140724509958,0.111629983717438,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.616219641689895,0.605152359499044,0.494821969262724,0.197167230065042,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.118098262449858,0.787190521159439,-0.15584323837025,0.450831599816126,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.482975245778699,0.314205831883918,0.106394170712111,0.251969864879236,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.515745002389769,0.723784398423153,-0.270777088288534,0.304948207823013,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.644685506970609,0.696789209692482,-0.032972658533076,0.13031513071077,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.162198579794564,0.576632542425012,-0.103193725540025,0.26180328503103,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.655517353914648,0.846354036780879,-0.318698329503421,0.307381141965647,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.303089388600495,0.143145358120792,-0.466533413439918,0.120904688078509,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.599096474335797,0.480656167545089,-0.464320611296374,-0.0443302063307765,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.365964806181156,0.697685906020653,-0.466593386458193,0.288719228934263,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.36466166304038,0.560259940200485,-0.321455809441537,0.166680069782285,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.428509467082256,0.121491698163749,-0.288897862545074,-0.0814643143232429,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.414991129564924,0.511049840463289,-0.0156095266778907,0.101739296231926,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.176431463407068,0.459213252585027,0.108851543510184,0.247159115351273,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.173682996049514,0.680078264830794,0.166954100379348,0.216035780805651,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.148682418726124,0.568086293166865,-0.00848942379832501,0.320681456878587,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.331451921691253,0.84336482857788,0.0770651887590524,0.319641421121475,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.0514825371717716,-0.18609490205421,0.0322688548790908,0.260367952133787,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.413038482682751,0.986302653591925,0.219200864228747,0.188573928683501,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.124744125422092,0.332479121397706,0.172938332444062,0.288327782412525,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.612496521129455,0.348837971258458,-0.195236713378351,0.133504987220318,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.710983006999102,0.746759714615548,-0.163950887032038,0.209556170994002,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.423831954096119,0.237705296109494,-0.477284693089515,0.181242531126389,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.410554994722503,0.499410618729698,0.264730312850341,0.232304814054722,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.803767729985428,0.35663366956701,-0.286170029275749,0.013143780026532,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.216579942127855,0.259986586176851,-0.247407790801778,0.458882731915219,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.214001721649531,0.341817038504191,-0.249483264240716,0.173309011621777,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.495804410251764,0.551750343294957,-0.171962541055258,0.418175967883799,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.518790659891613,0.611214909052737,0.00868992406768573,0.0686445770858689,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.57545091390283,0.628389044701322,-0.233570130057231,0.0792659124179473,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.0558927678672176,0.695353708972092,0.17270120682834,0.412389507330811,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.188791656329632,0.287060092108157,-0.207444292904893,0.213187038349097,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.0160186540445669,0.423509718036268,-0.445961899174102,0.528502251060727,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.556697146533227,0.437769465804706,0.169382720380439,0.0865939049933943,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.245563370897972,0.294284737005329,0.0232623762608757,0.383712742214525,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.492713476898502,0.764701254858644,-0.502465159239985,0.129224522223885,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.447266949037345,0.808048409837889,-0.172625759524024,0.20921610706415,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.326721937769802,0.332498276900054,0.254347029602491,0.320490644577345,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.403468243282258,0.427773683826655,-0.363490269579701,0.275982248403554,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.115634012204492,0.486327027222278,-0.15642612689938,0.288255526072975,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.473426923452524,0.319836620914115,-0.7589990512743,0.206294216764826,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.562029834970338,-0.0473428459013331,0.16849514030203,-0.000500934951433302,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.613206959437653,0.506079194367567,0.0535272963918564,0.335822580480699,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.329282548839322,0.194117891768242,-0.576153000662406,0.0338401703161317,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.368960981082122,0.751153623123654,-0.00840656797840128,0.247917612873146,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.558504179959491,0.683158707097364,-0.656673852601874,0.328535307677889,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.759768373452683,0.649702796846656,-0.263341578452901,0.0131300052531251,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.547886946486278,0.43081268695449,-0.195852653360446,-0.12544450244748,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.614770822425282,0.597706586341738,0.565354403710049,0.131009173604609,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.29395041051833,0.167940004964007,-0.114229754607338,0.204218151562036,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.414606879793618,0.456366767340232,0.0473576944407767,0.193112873560809,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.760678816063454,0.816768111371185,-0.0633979129684474,0.105147902684051,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.295624837880223,0.295979162295846,-0.125244751675553,0.342358355229437,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.0605293886172347,0.022529326204539,-0.108518989612191,0.22217408939626,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.512122779311242,0.738848410916609,0.283038444147387,0.428193980816957,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.339270377955026,0.638473112064774,-0.225553598320963,0.120114727999973,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.647626624246842,0.558988021426982,-0.634163439196594,0.240434769050536,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.433427174783493,0.463912167280427,-0.123465540037403,0.172161831121332,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.0977759765922831,0.0686544934370951,-0.481593501591316,0.165809046617303,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.493747351118443,0.340947264966795,-0.305316592817699,0.193550077622959,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.796684671530378,0.539726798469984,-0.0286916960793315,0.0183734919027255,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.211150834500678,0.253703965375023,0.0581622647372092,0.120003898495332,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.437258513171382,0.703789808501466,-0.294590741416233,0.240861779640627,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.606224054636882,0.580004229546816,0.386063821893599,0.207066440386115,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.682052043102596,0.703929745027048,0.0175094022925956,0.0598007981791315,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.560134609457242,0.455928605596888,-0.300485928983659,0.168511133523142,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.145128460843426,0.615438504637015,-0.459616450792682,0.440429888702391,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.856810672371832,0.449882257757745,0.162169828041736,0.0716702465015507,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.472072308128936,0.53171551500939,-0.286873738551245,-0.164635889610087,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.450302957647858,0.337595200163109,0.125693166397101,0.226601550438632,"Top-ranked",726711,"Jamestown Canyon virus disease"
