"evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","urban_cover:1","type","id","Disease"
-0.173372423780512,0.288894944690787,-0.137501721207536,0.045967809806415,0.432752852140261,"Top-ranked",629580,"LaCrosse encephalitis"
0.0630770014591395,0.621930923624952,-0.28361392949815,0.129650753488496,0.38870162061513,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0255838998390526,0.393463762195244,0.0268536552550272,0.0593352682188032,0.396600394107304,"Top-ranked",629580,"LaCrosse encephalitis"
0.0791641380359044,0.165914812624289,0.0333907260100212,0.263394103054528,0.336443941063604,"Top-ranked",629580,"LaCrosse encephalitis"
-0.116471073550256,-0.0682922911689688,-0.0451114034385623,0.131516419368727,0.332632370938387,"Top-ranked",629580,"LaCrosse encephalitis"
0.169272728837669,0.168931879465651,-0.256526808445086,-0.214372213130794,0.178898852434393,"Top-ranked",629580,"LaCrosse encephalitis"
0.117708945763573,0.25192676293,-0.136889990523079,0.054875148451289,0.181889121774179,"Top-ranked",629580,"LaCrosse encephalitis"
-0.184614206918314,0.207034278670013,-0.319379955669918,0.356281599404601,0.428408391192029,"Top-ranked",629580,"LaCrosse encephalitis"
-0.135346061279,0.229030016253925,-0.0820300140449492,-0.181873333444472,0.329681295620786,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0263514118278,0.599274820652013,-0.358698086627677,0.19831773071461,0.284340437498962,"Top-ranked",629580,"LaCrosse encephalitis"
0.0501800951900744,0.293784098193304,0.0917459852601844,-0.224692483305623,0.365526813397062,"Top-ranked",629580,"LaCrosse encephalitis"
-0.224561191419593,0.266135433731686,-0.297650273241696,0.406312326327669,0.419668243605504,"Top-ranked",629580,"LaCrosse encephalitis"
0.219331900870209,0.22094836237122,-0.0489619076515636,0.238697633230523,0.248997157671108,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0413935021250895,0.29063478036021,-0.173373762385657,-0.258674193894319,0.293669865948547,"Top-ranked",629580,"LaCrosse encephalitis"
0.0506902475905077,0.252952265918694,-0.0948587259663596,-0.0264326596036613,0.350599713340744,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0591480762038027,0.461082821692983,-0.194355715033366,0.472455914185119,0.289701306347462,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0615025965480913,0.381258699076895,-0.0239166077293749,-0.0964782494091271,0.409253170181552,"Top-ranked",629580,"LaCrosse encephalitis"
0.0647917509177533,0.518213809540455,-0.244740981977604,0.298501695861515,0.391414146125611,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0549847296062834,0.46749245762486,-0.0351849174064979,0.0902561889497157,0.447015766626188,"Top-ranked",629580,"LaCrosse encephalitis"
0.0623017849925088,0.289143977479156,-0.178001905512316,-0.0514154068017738,0.32050151476706,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0563689818050619,0.292023800443336,-0.178353752106013,-0.0250095827010261,0.249548750780047,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0609994367878521,0.423144770327366,-0.035545155271534,-0.035782388702611,0.372755797944132,"Top-ranked",629580,"LaCrosse encephalitis"
-0.196717695054442,0.199958941427803,-0.0735988910315031,0.200770637885519,0.333174143249355,"Top-ranked",629580,"LaCrosse encephalitis"
0.342861726379176,0.402572044679216,-0.0750992043057129,0.249738922927332,0.17097364582227,"Top-ranked",629580,"LaCrosse encephalitis"
-0.132135378626034,0.219470791276943,0.0626133525467863,-0.175658982074692,0.299074569910303,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0407078346749218,0.406772275236531,0.0643530790812988,0.113769825368093,0.407384328102842,"Top-ranked",629580,"LaCrosse encephalitis"
0.203648443622419,0.42470274663591,-0.24310999977937,-0.0145968160932921,0.383361152539919,"Top-ranked",629580,"LaCrosse encephalitis"
0.0177548802630272,0.402651646338356,0.134485041616778,-0.30705430392885,0.337980470233791,"Top-ranked",629580,"LaCrosse encephalitis"
0.146995737117957,0.3833037348641,-0.0622144549969407,0.0425330489329593,0.320622350007398,"Top-ranked",629580,"LaCrosse encephalitis"
-0.100694728456718,0.25593691405422,-0.00733782078698637,0.0132193782228246,0.291190388222039,"Top-ranked",629580,"LaCrosse encephalitis"
-0.113847253509055,0.192412908936836,-0.135096761511925,0.157348587572826,0.317001287436378,"Top-ranked",629580,"LaCrosse encephalitis"
-0.293046063783243,0.505132903828003,-0.272568355388231,0.243913809032281,0.390218940801034,"Top-ranked",629580,"LaCrosse encephalitis"
0.110434330534116,0.36170589279988,-0.0894703973083609,0.196752583662914,0.237591227745115,"Top-ranked",629580,"LaCrosse encephalitis"
0.104134849622447,0.333373946684856,-0.118019967463985,0.375545233689132,0.194375700707604,"Top-ranked",629580,"LaCrosse encephalitis"
0.0105392871589534,0.439540992350541,0.0640541396975614,0.100752587003529,0.506430586366186,"Top-ranked",629580,"LaCrosse encephalitis"
-0.0147176321236828,0.252306949968936,-0.0637216127016341,0.249803167395946,0.389364713174345,"Top-ranked",629580,"LaCrosse encephalitis"
-0.126127526179471,0.171252671649391,-0.157914683476062,0.362754271902278,0.310744205523917,"Top-ranked",629580,"LaCrosse encephalitis"
0.0727613767383724,0.513588707231526,-0.174081462593667,-0.00147194284492279,0.232765507964278,"Top-ranked",629580,"LaCrosse encephalitis"
0.0597083350987034,0.327868700097444,-0.2019792353066,-0.303604501826483,0.292295744982319,"Top-ranked",629580,"LaCrosse encephalitis"
0.179112163495725,0.494155135850025,-0.0225906605894516,-0.114473450570828,0.230166923834403,"Top-ranked",629580,"LaCrosse encephalitis"
-0.112788781828665,0.365487221481727,-0.341524118172803,-0.000227797673684881,0.479505722027128,"Top-ranked",629580,"LaCrosse encephalitis"
0.00756560279539465,0.331672815666906,-0.277068936903329,-0.0401646411380399,0.450893341375146,"Top-ranked",629580,"LaCrosse encephalitis"
0.180144062685662,0.419951272038371,-0.102746312481603,-0.00507573351917855,0.247738029087414,"Top-ranked",629580,"LaCrosse encephalitis"
0.0976098898455925,0.46593086794922,0.1673636439207,0.255200328770953,0.37010722700024,"Top-ranked",629580,"LaCrosse encephalitis"
-0.114414157447293,0.0922852634283378,0.122615650555001,-0.0131306575126554,0.377808709738164,"Top-ranked",629580,"LaCrosse encephalitis"
0.124659952218624,0.349049269360066,0.0398797378238784,0.572335971854518,0.363246061505848,"Top-ranked",629580,"LaCrosse encephalitis"
0.179272738611305,0.598829041537094,-0.507195288455183,-0.222880398709204,0.28410342352271,"Top-ranked",629580,"LaCrosse encephalitis"
