"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-4.14371898339934,0.771194039884796,-5.60001920720992,-4.17343680207973,-2.48999175887797,-4.21078620066525,1.00734712490795e-06,"Intercept","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
0.0109103876375769,0.108904142862235,-0.20222264972571,0.0107393437942158,0.225014276870063,0.0104011280585782,2.46183380498466e-10,"biodiv_intact","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.512769813634636,0.117485138874228,-0.745861417243451,-0.511926327992234,-0.284622203776799,-0.51042042537121,5.50571495475306e-09,"crop_cover","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.0496827858805666,0.0924026802322992,-0.230980744388719,-0.0496595398219773,0.131482685640112,-0.0496139969483834,2.88290266979175e-11,"crop_expansion","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
0.590009754179049,0.110457665259639,0.376045717598641,0.589025799286614,0.809833392469879,0.587371765287633,8.04638757629792e-09,"evi_dissimilarity","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.176006505537677,0.127570833552054,-0.426299509752515,-0.175980329515054,0.0741327582163733,-0.175933510520592,1.79454559095343e-11,"forest_cover","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
0.200478484362505,0.102448278070639,0.000219019430956147,0.200229605182182,0.402159455907289,0.199746753076503,5.96484221680377e-10,"forest_loss","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.191429258648768,0.214945590137043,-0.615731871479034,-0.190504701766563,0.227619432872524,-0.188686186517261,1.81870396666587e-09,"precip_change","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.0202895917129493,0.0889214159877744,-0.194779247791392,-0.0202598189130822,0.154032154373926,-0.0201997760226924,3.04105693238642e-11,"protected_areas","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-0.101252179096915,0.166044414604108,-0.427178344699555,-0.10116838435027,0.224193432596203,-0.101007212767925,3.46785799454694e-11,"social_vulnerability","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
0.0178043670026706,0.176248488646988,-0.328942454677104,0.0181717411704227,0.362473456079116,0.0189053917449154,4.28976002730942e-10,"tmean_change","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
1.1750462860308,0.166794566761227,0.870075580652267,1.16799997260533,1.52415323603927,1.15989714853046,2.31633014012027e-05,"urban_cover","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-1.1318775471571,0.154135495451394,-1.44249662156343,-1.12939494093561,-0.836515529419607,-1.12574828294326,1.94477739603742e-08,"health_travel_log","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
0.0420793067474498,0.136226475892009,-0.224603500085881,0.0418942254036139,0.309807426820877,0.0415228649523594,1.84306196630488e-10,"livestock_log","mod","Majority rule","Crimean-Congo haemorrhagic fever",1481
-4.13947372808238,0.754818215504301,-5.57782515562763,-4.16581074280723,-2.5338113071094,-4.20069828656797,8.35640057839711e-07,"Intercept","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
0.00824565806722847,0.108088882175623,-0.203287891867988,0.00807490498224872,0.220747041081324,0.00773583131741168,2.4862020792032e-10,"biodiv_intact","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-0.529166956628713,0.111833106292117,-0.751350583862182,-0.52827446518005,-0.312225821808839,-0.526682172339224,6.82244995249373e-09,"crop_cover","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
0.587584408819867,0.109660384864788,0.374933621097585,0.586684416995774,0.805561651328208,0.585119072421588,7.27230625226085e-09,"evi_dissimilarity","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-0.189399276092046,0.125403322681096,-0.435568288229476,-0.189328797118114,0.0563648557591052,-0.189193898152484,4.46305533925707e-11,"forest_cover","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
0.201284316102412,0.102299931035267,0.00131516271827534,0.201035749280299,0.402671576062409,0.200551634964898,5.93004917496743e-10,"forest_loss","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-0.0150684287113462,0.0884688800706425,-0.18864412124221,-0.0150477984551794,0.158391199828989,-0.0150059112208819,2.55103213990276e-11,"protected_areas","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-0.0910361823748719,0.163896199163877,-0.412557153682635,-0.0910189073499954,0.230381750129717,-0.0909894656452512,1.15185955057316e-11,"social_vulnerability","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
0.0522763530558814,0.170140189409222,-0.28207584036496,0.0524965497870571,0.385385252646897,0.0529383018982246,1.66484333947172e-10,"tmean_change","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
1.16884164294338,0.165126783940503,0.865746392653706,1.16196384423562,1.51819239537188,1.15404283811981,2.63040618961633e-06,"urban_cover","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-1.12858615223079,0.152951386555269,-1.43673266878911,-1.1261921398829,-0.835151521884156,-1.12250324447182,2.02221753385649e-08,"health_travel_log","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
0.0547283344215823,0.135437295021222,-0.210315375825523,0.0545115320318409,0.320996772021468,0.0540768788331825,2.55080540950733e-10,"livestock_log","mod","Top-ranked","Crimean-Congo haemorrhagic fever",1481
-4.14371898339934,0.771194039884796,-5.60001920720992,-4.17343680207973,-2.48999175887797,-4.21078620066525,1.00734712490795e-06,"Intercept","mod","Any","Crimean-Congo haemorrhagic fever",1481
