"crop_cover:1","crop_expansion:1","forest_cover:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.575788198252665,0.43508679228629,0.538792058635384,0.606570407999522,0.0402056165054368,-0.244383562443233,-2.9938300036688,-0.989274274697258,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.659223860435548,0.561153484196549,0.858905641267846,1.4013304229402,-0.0703668243153905,-0.523720780946035,-2.38035130686305,-0.82751873555876,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
0.263797323806,0.00776682951303675,0.279768871002819,0.748547744512388,-0.149142963636781,0.03075363542027,-1.64706205250562,-1.03929453309248,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.172252620703081,-0.560545444233528,0.965128814292562,0.603467303713188,0.0852725068391328,-0.411035072902661,-2.82328137049325,-0.427167275575636,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.330069557791573,0.14918193476131,0.480328099456058,1.90543710796947,-0.0465451505650561,-0.110010713696204,-2.15119910796529,-0.951660010846606,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.503782255237707,-0.0573531936298361,0.554175150389102,1.12536084755768,0.364572490991257,-0.374524574358717,-2.2269892807999,-0.971670098188915,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.0254066809720304,-0.114762157668547,0.608036409660467,1.4395455385197,-0.394862130397469,-0.370737305039245,-2.77484175578946,-0.666420424839354,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.669984000740764,0.632309092993556,0.371279037295871,1.5690003765433,0.0870910810095892,-0.281203983207919,-2.67553740221932,-0.515989201776119,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.246061674906861,-0.631182054684402,0.707778564323148,0.72298862531022,0.344223149406231,-0.199886219612114,-2.6161467715446,-0.883064464270299,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.188620512242698,0.210788801469999,0.428077752209342,0.768086168595246,-0.443388899080278,-0.300022813609598,-2.88960612761152,-1.21106910086348,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.186169203482175,0.175560200798914,0.3929201900186,1.31957119009328,0.155908045319371,-0.529282453227407,-2.85142490016985,-0.540767735382683,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
0.222667067848948,-0.33422354445591,0.313627606977761,1.252854407734,-0.139395887305162,0.230229728800613,-2.04658260324095,-0.580740018234707,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.133312968389553,-0.625593585303905,0.525521682374489,1.73554167175717,0.205508363319638,-0.186723992105602,-2.02398909839029,-0.526865439355041,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
0.0944499930755026,-0.118294685285218,0.430368660782872,0.892372766200332,-0.537093551464217,-0.32418314993741,-2.86347118595031,-0.492217255508431,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.727485104518199,0.154351880768625,0.8458256518342,0.720891814401434,-0.339656127325529,-0.366353416880616,-2.75132878827533,-0.909695499899277,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.840681087406866,0.310097987894334,0.916410788259572,0.598803265829934,0.208823127525582,-0.0671638013988638,-2.32750399440624,-1.36836880157079,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.657414031706719,0.161448629982843,0.426813538467989,1.70940764952722,-0.0866593936073501,-0.262395356627798,-2.21644166618742,-1.02479756368164,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.422898015008087,0.475535315034148,0.485011756791116,0.228957266132577,0.103885168530356,-0.262037525143442,-2.20451840031261,-0.993200339991235,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.420351833232451,0.0761360673975144,0.930909819046462,1.84021180881606,0.234741892242389,-0.385268643763086,-1.87907121983415,-0.799523055481294,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.328847446298385,-0.00160520932883418,0.725296029835473,1.23843880079357,0.270772573307612,-0.473693578122129,-2.58978712611734,-1.05379868448069,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-1.043810828819,0.721988268768683,0.451154755282193,0.524560923603349,-0.0482845207660008,-0.365409574756834,-3.00186265830123,-0.76635081286275,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
0.222502120536614,-0.484581304592096,0.22071310424982,1.8685150597749,0.682477573428456,-0.433269290534296,-2.54943794638339,-0.145902833839132,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.19884309725067,-0.182281274041818,0.412768985504327,1.47437572281066,-0.312907522466131,0.0477476725487395,-2.3877750019273,-0.354020661290453,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.736121332472214,0.785873693407994,0.426980772733393,1.15379376970332,0.0250334777757182,-0.279041797189555,-2.12763684614116,-1.03674935794906,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.29174370167382,0.0254155595777387,0.377653763753395,1.51404631417144,0.479143291369748,-0.282394847583692,-2.53455064863114,-0.592638779529118,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.262072589286456,0.11701492793294,0.647829041799452,1.65764745292876,0.19278708560677,-0.0478005800446767,-2.121092607568,-0.657598025268801,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.542341706662255,0.0221447280652886,0.564943165551313,1.2485326147634,-0.270579604512321,-0.54912307925962,-2.39964111602998,-0.77893577749524,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.61887118930106,0.398969679619076,0.699556348090004,1.28362922667571,0.092399659851745,-0.247829538713981,-2.91400282509657,-0.729300235769516,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.72305883568543,0.540983403284903,1.01320528648389,1.73797567925628,0.173657239204146,0.0235208838142349,-2.18050730676555,-0.970763775438409,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
-0.384397618508507,0.0548567038384391,0.448676374353662,1.29611991769107,-0.293825465598908,-0.489949968299658,-2.58530103377949,-0.586121111354531,"Majority rule",540219,"Middle East respiratory syndrome (MERS)"
