"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.239413985842576,0.25077403254913,0.385616644051679,-0.0836250825997734,0.227703664496718,0.108755130682821,0.260953232902401,0.0642124063969265,"Majority rule",259736,"LaCrosse encephalitis"
0.241092119202719,0.0433361079919035,0.183446345438284,-0.378268795165165,0.0285634756288142,0.116655893764137,0.398507297221945,-0.231254228758361,"Majority rule",259736,"LaCrosse encephalitis"
0.619479772987548,-0.0901140411748984,0.0267124923342281,-0.172214030793505,-0.0799191441312582,0.172015905396172,0.216712038998648,-0.493085948887607,"Majority rule",259736,"LaCrosse encephalitis"
0.241759063642883,0.0836899423752885,0.102507787823798,-0.0510696628911834,-0.0138786790878222,0.172410077283516,0.249879364790341,-0.255873021429352,"Majority rule",259736,"LaCrosse encephalitis"
0.17304172318071,-0.00942047503548205,0.0998371800035212,-0.113818456030222,-0.0294947101806348,0.0337392097594198,0.332535843256606,-0.351743026992939,"Majority rule",259736,"LaCrosse encephalitis"
0.120153638682027,-0.166019471342608,-0.107852631333709,0.152391010704246,0.233419286630236,0.0419641847114803,0.193111973650483,-0.51907384005992,"Majority rule",259736,"LaCrosse encephalitis"
0.151688536285606,0.0364741705375037,0.10112984663117,-0.00396087229600121,-0.105857240303668,0.0357392324987123,0.26653779957756,-0.268110241382362,"Majority rule",259736,"LaCrosse encephalitis"
0.22048866251804,-0.0510156390564176,0.0341298425180828,-0.0303733246352754,0.0464853707079074,0.126848117091107,0.243677498420719,-0.565402196689118,"Majority rule",259736,"LaCrosse encephalitis"
0.0902046005791483,0.0472701236302426,0.318768841979207,-0.180093427395245,0.240118242410378,0.0549011966514672,0.217865781325217,-0.241519575341852,"Majority rule",259736,"LaCrosse encephalitis"
0.254995182798042,0.0350632373077193,0.238301900620901,-0.117039526556204,0.261964089959682,0.0873370129689935,0.350862043416845,-0.301399483873305,"Majority rule",259736,"LaCrosse encephalitis"
0.132670944261681,0.0289092266104589,-0.0049977495407689,0.0779345402702442,0.117498873715863,-0.0269025283476688,0.202121673421463,-0.495279656215373,"Majority rule",259736,"LaCrosse encephalitis"
0.000669055694354409,0.265875897467404,-0.149190524134492,0.0769781024490446,0.201829021065177,0.0787436656155474,0.0456286763780409,-0.570513167465053,"Majority rule",259736,"LaCrosse encephalitis"
0.120232646423379,-0.0484682047058759,0.211429105341833,-0.0158232790572783,0.0839101586856401,0.116123289785667,0.299310857582325,-0.123570113625397,"Majority rule",259736,"LaCrosse encephalitis"
0.18025863993315,-0.0863592607982043,0.208742898827611,-0.0969844358798875,-0.0013163667649958,0.0719541320785605,0.290187475145224,-0.331470108098141,"Majority rule",259736,"LaCrosse encephalitis"
0.25937738681999,-0.096975504108731,-0.0296301075517635,0.0856666367618193,-0.126892259598574,0.292566163982322,0.393644219196097,-0.2632942895129,"Majority rule",259736,"LaCrosse encephalitis"
-0.0982540278987818,0.00272837280527301,0.107629403678722,-0.348020907802934,0.223041651725402,0.0733138211516022,0.180159047075971,-0.0652965812058583,"Majority rule",259736,"LaCrosse encephalitis"
