"City","2015"
"ADANA",4
"ADIYAMAN",4
"AFYONKARAHİSAR",4
"AĞRI",0
"AKSARAY",1
"AMASYA",22
"ANKARA",9
"ANTALYA",2
"ARDAHAN",0
"ARTVİN",6
"AYDIN",8
"BALIKESİR",4
"BARTIN",1
"BATMAN",1
"BAYBURT",13
"BİLECİK",2
"BİNGÖL",12
"BİTLİS",3
"BOLU",0
"BURDUR",1
"BURSA",2
"ÇANAKKALE",0
"ÇANKIRI",7
"ÇORUM",49
"DENİZLİ",0
"DİYARBAKIR",2
"DÜZCE",0
"EDİRNE",1
"ELAZIĞ",2
"ERZİNCAN",25
"ERZURUM",77
"ESKİŞEHİR",1
"GAZİANTEP",0
"GİRESUN",16
"GÜMÜŞHANE",39
"HAKKARİ",1
"HATAY",0
"IĞDIR",0
"ISPARTA",2
"İSTANBUL",10
"İZMİR",6
"KAHRAMANMARAŞ",3
"KARABÜK",1
"KARAMAN",1
"KARS",7
"KASTAMONU",10
"KAYSERİ",7
"KİLİS",0
"KIRIKKALE",0
"KIRKLARELİ",4
"KIRŞEHİR",8
"KOCAELİ",1
"KONYA",6
"KÜTAHYA",3
"MALATYA",2
"MANİSA",0
"MARDİN",0
"MERSİN",0
"MUĞLA",5
"MUŞ",6
"NEVŞEHİR",0
"NİĞDE",0
"ORDU",14
"OSMANİYE",1
"RİZE",0
"SAKARYA",0
"SAMSUN",28
"SİİRT",0
"SİNOP",1
"SİVAS",44
"ŞANLIURFA",2
"ŞIRNAK",0
"TEKİRDAĞ",0
"TOKAT",159
"TRABZON",3
"TUNCELİ",5
"UŞAK",1
"VAN",2
"YALOVA",0
"YOZGAT",57
"ZONGULDAK",0
