"City","2012"
"ADANA",0
"ADIYAMAN",0
"AFYONKARAHİSAR",1
"AĞRI",3
"AKSARAY",0
"AMASYA",28
"ANKARA",11
"ANTALYA",1
"ARDAHAN",0
"ARTVİN",28
"AYDIN",13
"BALIKESİR",4
"BARTIN",0
"BATMAN",0
"BAYBURT",18
"BİLECİK",1
"BİNGÖL",16
"BİTLİS",0
"BOLU",4
"BURDUR",0
"BURSA",1
"ÇANAKKALE",1
"ÇANKIRI",14
"ÇORUM",79
"DENİZLİ",1
"DİYARBAKIR",2
"DÜZCE",0
"EDİRNE",1
"ELAZIĞ",1
"ERZİNCAN",17
"ERZURUM",48
"ESKİŞEHİR",2
"GAZİANTEP",0
"GİRESUN",31
"GÜMÜŞHANE",54
"HAKKARİ",0
"HATAY",0
"IĞDIR",0
"ISPARTA",1
"İSTANBUL",6
"İZMİR",5
"KAHRAMANMARAŞ",2
"KARABÜK",4
"KARAMAN",0
"KARS",2
"KASTAMONU",36
"KAYSERİ",2
"KİLİS",0
"KIRIKKALE",0
"KIRKLARELİ",5
"KIRŞEHİR",2
"KOCAELİ",2
"KONYA",1
"KÜTAHYA",3
"MALATYA",2
"MANİSA",0
"MARDİN",1
"MERSİN",2
"MUĞLA",0
"MUŞ",0
"NEVŞEHİR",0
"NİĞDE",0
"ORDU",1
"OSMANİYE",1
"RİZE",0
"SAKARYA",0
"SAMSUN",9
"SİİRT",0
"SİNOP",2
"SİVAS",57
"ŞANLIURFA",2
"ŞIRNAK",0
"TEKİRDAĞ",0
"TOKAT",186
"TRABZON",1
"TUNCELİ",7
"UŞAK",0
"VAN",0
"YALOVA",0
"YOZGAT",74
"ZONGULDAK",0
